"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"863","bmg2023clek","2023-02-04T13:47:21.827619Z","2.00501132","96.3928833","3.319594549","M","43","21","215.7653503","Northern Sumatra, Indonesia","BMKG"
"864","bmg2023ckyq","2023-02-04T10:52:32.817423Z","-2.108886957","119.7020187","2.750964906","M","10","24","105.1938019","Sulawesi, Indonesia","BMKG"
"865","bmg2023ckyk","2023-02-04T10:46:01.404039Z","-0.4065920711","123.0029907","3.142229102","M","12","20","87.67519379","Minahassa Peninsula, Sulawesi","BMKG"
"866","bmg2023ckyi","2023-02-04T10:43:26.519097Z","-0.420758903","123.015625","3.055976108","M","10","17","88.58589935","Minahassa Peninsula, Sulawesi","BMKG"
"867","bmg2023ckwb","2023-02-04T09:34:39.036798Z","-2.441563845","140.6944275","2.75194128","M","10","6","295.7797546","Near North Coast of West Papua","BMKG"
"868","bmg2023ckuk","2023-02-04T08:44:47.762022Z","-0.4425815046","123.0472107","4.28854979","M","10","47","65.19593811","Minahassa Peninsula, Sulawesi","BMKG"
"869","bmg2023ckrz","2023-02-04T07:30:34.316811Z","-0.4317002892","123.0660858","3.943292764","M","10","37","65.59204483","Minahassa Peninsula, Sulawesi","BMKG"
"870","bmg2023cknl","2023-02-04T05:13:47.402112Z","0.5743559003","99.9829483","2.667708692","M","10","17","117.6686859","Northern Sumatra, Indonesia","BMKG"
"871","bmg2023ckjw","2023-02-04T03:25:04.72483Z","-8.198399544","120.2193909","3.548926454","M","23","26","86.0362606","Flores Region, Indonesia","BMKG"
"872","bmg2023ckjh","2023-02-04T03:08:01.488155Z","0.6005815268","123.036705","2.570990273","M","14","12","148.1270065","Minahassa Peninsula, Sulawesi","BMKG"
"873","bmg2023ckir","2023-02-04T02:48:46.26604Z","-2.523071766","140.6603851","4.973857172","M","10","48","206.2479858","Near North Coast of West Papua","BMKG"
"874","bmg2023ckiq","2023-02-04T02:47:22.668546Z","-2.549091101","140.6027069","3.719092794","M","10","8","230.8497314","Near North Coast of West Papua","BMKG"
"875","bmg2023ckgk","2023-02-04T01:40:25.128425Z","-10.09194374","119.2796326","3.551152082","M","10","31","194.8269196","Sumba Region, Indonesia","BMKG"
"876","bmg2023ckbq","2023-02-03T23:15:38.201583Z","4.897760868","96.00268555","3.723095256","M","10","48","65.29547119","Northern Sumatra, Indonesia","BMKG"
"877","bmg2023cjzw","2023-02-03T22:21:45.673816Z","-6.476853848","106.5495377","4.149437386","M","143","100","59.77210999","Java, Indonesia","BMKG"
"878","bmg2023cjxh","2023-02-03T21:03:51.087964Z","4.665709972","127.1808167","4.591052656","M","10","59","168.972641","Talaud Islands, Indonesia","BMKG"
"879","bmg2023cjsd","2023-02-03T18:27:18.232306Z","2.7768116","127.1264496","3.608982494","M","10","24","136.9927444","Northern Molucca Sea","BMKG"
"880","bmg2023cjqv","2023-02-03T17:48:15.07223Z","2.771188021","127.1601791","4.094594149","M","10","41","138.7372742","Northern Molucca Sea","BMKG"
"881","bmg2023cjqa","2023-02-03T17:23:40.96093Z","2.767775297","127.1564865","4.378520084","M","10","46","138.320137","Northern Molucca Sea","BMKG"
"882","bmg2023cjpk","2023-02-03T17:05:04.984561Z","1.788228631","127.3281937","2.743039164","M","110","16","130.6128998","Halmahera, Indonesia","BMKG"
"883","bmg2023cjku","2023-02-03T14:45:15.846057Z","-8.5321455","117.7229691","2.721924574","M","119","46","97.55069351","Sumbawa Region, Indonesia","BMKG"
"884","bmg2023cjjn","2023-02-03T14:05:59.759443Z","2.967942476","127.1573868","3.673201805","M","10","22","149.5675888","Northern Molucca Sea","BMKG"
"885","bmg2023cjgo","2023-02-03T12:36:22.780791Z","2.7512784","127.1296387","4.106875841","M","10","33","135.3559113","Northern Molucca Sea","BMKG"
"886","bmg2023cjgg","2023-02-03T12:27:39.463722Z","-2.817199707","129.3037109","3.700781973","M","10","33","56.89335251","Seram, Indonesia","BMKG"
"887","bmg2023cjff","2023-02-03T11:55:55.399001Z","4.834662914","96.10643005","2.868194691","M","10","24","86.686203","Northern Sumatra, Indonesia","BMKG"
"888","bmg2023cjdb","2023-02-03T10:49:48.955159Z","5.807620525","125.8059158","4.530799165","M","38","42","155.5887604","Mindanao, Philippines","BMKG"
"889","bmg2023cjda","2023-02-03T10:49:12.705257Z","-8.317793846","110.1997986","3.194418434","M","105","57","194.536499","Java, Indonesia","BMKG"
"890","bmg2023cjbj","2023-02-03T09:58:46.893025Z","-9.129583359","113.3713989","3.592285045","M","10","49","206.4499664","South of Java, Indonesia","BMKG"
"891","bmg2023cixf","2023-02-03T07:52:59.594225Z","3.283410788","98.18563843","2.868186751","M","110","39","176.1763611","Northern Sumatra, Indonesia","BMKG"
"892","bmg2023ciuh","2023-02-03T06:24:52.894047Z","-9.184915543","117.1460419","2.885381088","M","15","31","210.027916","Sumbawa Region, Indonesia","BMKG"
"893","bmg2023citm","2023-02-03T06:00:29.826707Z","-1.432427764","100.4250107","3.457040977","M","55","55","86.68341064","Southern Sumatra, Indonesia","BMKG"
"894","bmg2023cisu","2023-02-03T05:39:32.20501Z","0.7771509886","122.7304459","2.095595915","M","46","11","155.9232025","Minahassa Peninsula, Sulawesi","BMKG"
"895","bmg2023cisl","2023-02-03T05:29:07.687349Z","-8.908929825","111.1403198","3.32551838","M","23","34","230.1825333","Java, Indonesia","BMKG"
"896","bmg2023cirv","2023-02-03T05:09:32.820617Z","-2.09724617","100.9031754","3.017295235","M","51","29","118.1039734","Southern Sumatra, Indonesia","BMKG"
"897","bmg2023cirp","2023-02-03T05:03:24.005093Z","-8.422263145","116.7186966","2.771665591","M","10","31","174.1355057","Sumbawa Region, Indonesia","BMKG"
"898","bmg2023cimh","2023-02-03T02:21:44.896991Z","-0.2391029745","124.5368881","3.489617895","M","18","28","83.31335926","Southern Molucca Sea","BMKG"
"899","bmg2023cilr","2023-02-03T02:03:19.599277Z","-6.626183033","130.0734711","4.329413827","M","200","30","62.74424744","Banda Sea","BMKG"
"900","bmg2023cikb","2023-02-03T01:14:34.364141Z","-9.292089462","118.6172104","3.48914798","M","69","38","164.5486679","Sumbawa Region, Indonesia","BMKG"
"901","bmg2023cigd","2023-02-02T23:15:32.500246Z","-4.018545151","128.0623016","2.951171524","M","14","16","233.3004379","Banda Sea","BMKG"
"902","bmg2023cifu","2023-02-02T23:05:04.767764Z","2.741902828","128.3148651","5.15134343","Mw(mB)","42","167","46.03330994","Halmahera, Indonesia","BMKG"
"903","bmg2023ciej","2023-02-02T22:22:15.518085Z","-8.074050903","107.865921","3.585788229","M","22","51","206.5889511","Java, Indonesia","BMKG"
"904","bmg2023cicc","2023-02-02T21:13:38.590657Z","-8.844966888","111.1681976","3.528790994","M","10","59","219.4818039","Java, Indonesia","BMKG"
"905","bmg2023chvo","2023-02-02T17:54:56.911645Z","1.585913897","99.54324341","3.725414594","M","165","86","59.99894905","Northern Sumatra, Indonesia","BMKG"
"906","bmg2023chpw","2023-02-02T15:02:45.734447Z","-0.3573240042","123.8419495","3.499157305","M","28","35","66.03616333","Minahassa Peninsula, Sulawesi","BMKG"
"907","bmg2023chni","2023-02-02T13:45:37.486946Z","-3.982858658","128.0962372","3.869910046","M","11","32","160.5640411","Seram, Indonesia","BMKG"
"908","bmg2023chlj","2023-02-02T12:45:55.324713Z","-7.247441769","106.1333771","4.410471109","M","23","104","208.8222885","Java, Indonesia","BMKG"
"909","bmg2023chkm","2023-02-02T12:19:12.396128Z","-5.672087669","103.9039307","4.938227513","M","52","137","137.9055862","Southern Sumatra, Indonesia","BMKG"
"910","bmg2023chiv","2023-02-02T11:28:36.097855Z","-8.436614037","108.5493622","3.920358799","M","26","86","207.7850189","Java, Indonesia","BMKG"
"911","bmg2023chfx","2023-02-02T10:00:02.220289Z","-2.637410164","121.776413","3.420133682","M","10","61","53.98900604","Sulawesi, Indonesia","BMKG"
"912","bmg2023chfo","2023-02-02T09:50:14.298619Z","4.395932198","96.56416321","3.053562124","M","10","37","72.99725342","Northern Sumatra, Indonesia","BMKG"
"913","bmg2023chex","2023-02-02T09:30:25.664629Z","-0.3475943506","123.8812714","4.781142569","M","51","130","52.35392761","Minahassa Peninsula, Sulawesi","BMKG"
"914","bmg2023chen","2023-02-02T09:18:18.057715Z","3.224156857","97.32803345","2.387329322","M","19","18","104.7059174","Northern Sumatra, Indonesia","BMKG"
"915","bmg2023cgtl","2023-02-02T03:42:26.19877Z","-5.977497578","130.6447601","4.549270894","M","137","53","64.20557404","Banda Sea","BMKG"
"916","bmg2023cgsq","2023-02-02T03:18:09.431253Z","-3.712688446","118.9589539","2.570387622","M","22","26","199.612793","Sulawesi, Indonesia","BMKG"
"917","bmg2023cgpl","2023-02-02T01:41:36.043924Z","5.221088886","126.7131882","4.480095292","M","10","37","183.995575","Mindanao, Philippines","BMKG"
"918","bmg2023cgmg","2023-02-02T00:05:01.667783Z","-0.4575661719","133.9574585","3.841505551","M","10","21","207.2472382","West Papua Region, Indonesia","BMKG"
